1a. State,1b. LEA or entity name,1c. LEA ID,1f. City,2c. Fleet operator 1,2c. Fleet operator 2,3a. Number of ESBs committed ,3n. Current status of bus,3o. Batch,3p. Quarter awarded,3q. Quarter ordered,3r. Quarter delivered,3s. Quarter first operating,3t. Bus OEM,3u. Electric powertrain manufacturer,3v. Model,3w. Type,3x. Dealer,3y. Multiple funding sources used?,3z. Funding source 1,3aa. Agency administering funds 1,3z. Funding source 2,3aa. Agency administering funds 2,3z. Funding source 3,3aa. Agency administering funds 3,3z. Funding source 4,3aa. Agency administering funds 4,3ab. Dollar amount toward bus,3ac. Charging company,3ad. Charging funding source,3ae. Dollar amount toward charger
CALIFORNIA,Los Angeles Unified,0622710,Los Angeles,,,321,Ordered,5,2023 Q2,2024 Q1,,,Blue Bird,,All American RE,D,A-Z Bus Sales,No,,,,,,,,,,,,
CALIFORNIA,Los Angeles Unified,0622710,Los Angeles,,,321,Ordered,5,2023 Q2,2024 Q1,,,Blue Bird,,All American RE,D,A-Z Bus Sales,No,,,,,,,,,,,,
CALIFORNIA,Los Angeles Unified,0622710,Los Angeles,,,321,Ordered,5,2023 Q2,2024 Q1,,,Blue Bird,,All American RE,D,A-Z Bus Sales,No,,,,,,,,,,,,
CALIFORNIA,Los Angeles Unified,0622710,Los Angeles,,,321,Ordered,5,2023 Q2,2024 Q1,,,Blue Bird,,All American RE,D,A-Z Bus Sales,No,,,,,,,,,,,,
CALIFORNIA,Los Angeles Unified,0622710,Los Angeles,,,321,Ordered,5,2023 Q2,2024 Q1,,,Blue Bird,,All American RE,D,A-Z Bus Sales,No,,,,,,,,,,,,
CALIFORNIA,Los Angeles Unified,0622710,Los Angeles,,,321,Ordered,5,2023 Q2,2024 Q1,,,Blue Bird,,All American RE,D,A-Z Bus Sales,No,,,,,,,,,,,,
CALIFORNIA,Los Angeles Unified,0622710,Los Angeles,,,321,Ordered,5,2023 Q2,2024 Q1,,,Blue Bird,,All American RE,D,A-Z Bus Sales,No,,,,,,,,,,,,
CALIFORNIA,Los Angeles Unified,0622710,Los Angeles,,,321,Ordered,5,2023 Q2,2024 Q1,,,Blue Bird,,All American RE,D,A-Z Bus Sales,No,,,,,,,,,,,,
CALIFORNIA,Paradise Unified,0629820,Paradise,,,3,Operating,1,2018 Q4,2019 Q3,2020 Q2,2020 Q3,Lion Electric,,LionC,C,,No,California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,,,,,"$220,000 ",,,
CALIFORNIA,Los Angeles Unified,0622710,Los Angeles,,,321,Ordered,5,2023 Q2,2024 Q1,,,Blue Bird,,All American RE,D,A-Z Bus Sales,No,,,,,,,,,,,,
CALIFORNIA,Los Angeles Unified,0622710,Los Angeles,,,321,Ordered,5,2023 Q2,2024 Q1,,,Blue Bird,,All American RE,D,A-Z Bus Sales,No,,,,,,,,,,,,
CALIFORNIA,Parlier Unified,0629910,Parlier,,,5,Operating,1,2021 Q2,2021 Q2,2021 Q4,2023 Q1,Blue Bird,,All American RE,D,A-Z Bus Sales,No,VW Settlement,California Air Resources Board (CARB),,,,,,,"$400,000 ",,,
CALIFORNIA,Parlier Unified,0629910,Parlier,,,5,Operating,1,2021 Q2,2021 Q2,2021 Q4,2023 Q1,Blue Bird,,All American RE,D,A-Z Bus Sales,No,VW Settlement,California Air Resources Board (CARB),,,,,,,"$400,000 ",,,
CALIFORNIA,Parlier Unified,0629910,Parlier,,,5,Operating,1,2021 Q2,2021 Q2,2021 Q4,2023 Q1,Blue Bird,,All American RE,D,A-Z Bus Sales,No,VW Settlement,California Air Resources Board (CARB),,,,,,,"$400,000 ",,,
CALIFORNIA,Parlier Unified,0629910,Parlier,,,5,Operating,1,2021 Q2,2021 Q2,2022 Q1,2023 Q1,Blue Bird,,All American RE,D,A-Z Bus Sales,No,VW Settlement,California Air Resources Board (CARB),,,,,,,"$400,000 ",,,
CALIFORNIA,Los Angeles Unified,0622710,Los Angeles,,,321,Ordered,5,2023 Q2,2024 Q1,,,Blue Bird,,All American RE,D,A-Z Bus Sales,No,,,,,,,,,,,,
CALIFORNIA,Los Angeles Unified,0622710,Los Angeles,,,321,Ordered,5,2023 Q2,2024 Q1,,,Blue Bird,,All American RE,D,A-Z Bus Sales,No,,,,,,,,,,,,
CALIFORNIA,Los Angeles Unified,0622710,Los Angeles,,,321,Ordered,5,2023 Q2,2024 Q1,,,Blue Bird,,All American RE,D,A-Z Bus Sales,No,,,,,,,,,,,,
CALIFORNIA,Los Angeles Unified,0622710,Los Angeles,,,321,Ordered,5,2023 Q2,2024 Q1,,,Blue Bird,,All American RE,D,A-Z Bus Sales,No,,,,,,,,,,,,
CALIFORNIA,Los Angeles Unified,0622710,Los Angeles,,,321,Ordered,5,2023 Q2,2024 Q1,,,Blue Bird,,All American RE,D,A-Z Bus Sales,No,,,,,,,,,,,,
CALIFORNIA,Los Angeles Unified,0622710,Los Angeles,,,321,Ordered,5,2023 Q2,2024 Q1,,,Blue Bird,,All American RE,D,A-Z Bus Sales,No,,,,,,,,,,,,
CALIFORNIA,Petaluma City Elementary,0630230,Petaluma,,,17,Operating,1,2021 Q1,2021 Q3,2021 Q3,2021 Q4,Blue Bird,,All American RE,D,A-Z Bus Sales,No,VW Settlement,California Air Resources Board (CARB),,,,,,,,,,
CALIFORNIA,Petaluma City Elementary,0630230,Petaluma,,,17,Operating,1,2021 Q1,2021 Q3,2021 Q3,2021 Q4,Blue Bird,,All American RE,D,A-Z Bus Sales,No,VW Settlement,California Air Resources Board (CARB),,,,,,,,,,
CALIFORNIA,Petaluma City Elementary,0630230,Petaluma,,,17,Operating,1,2021 Q1,2021 Q3,2021 Q3,2021 Q4,Blue Bird,,All American RE,D,A-Z Bus Sales,No,VW Settlement,California Air Resources Board (CARB),,,,,,,,,,
CALIFORNIA,Petaluma City Elementary,0630230,Petaluma,,,17,Operating,1,2021 Q1,2021 Q3,2021 Q4,2021 Q4,Micro Bird,,G5,A,A-Z Bus Sales,No,VW Settlement,California Air Resources Board (CARB),,,,,,,,,,
CALIFORNIA,Petaluma City Elementary,0630230,Petaluma,,,17,Operating,1,2021 Q1,2021 Q3,2021 Q4,2021 Q4,Micro Bird,,G5,A,A-Z Bus Sales,No,VW Settlement,California Air Resources Board (CARB),,,,,,,,,,
CALIFORNIA,Petaluma City Elementary,0630230,Petaluma,,,17,Operating,1,2021 Q2,2022 Q1,2022 Q4,2023 Q1,,,,,,No,Grant,Bay Area Air Quality Management District,,,,,,,,,,
CALIFORNIA,Petaluma City Elementary,0630230,Petaluma,,,17,Operating,1,2021 Q2,2022 Q1,2022 Q4,2023 Q1,,,,,,No,Grant,Bay Area Air Quality Management District,,,,,,,,,,
CALIFORNIA,Petaluma City Elementary,0630230,Petaluma,,,17,Operating,1,2021 Q2,2022 Q1,2022 Q4,2023 Q1,,,,,,No,Grant,Bay Area Air Quality Management District,,,,,,,,,,
CALIFORNIA,Petaluma City Elementary,0630230,Petaluma,,,17,Operating,1,2021 Q2,2022 Q1,2022 Q4,2023 Q1,,,,,,No,Grant,Bay Area Air Quality Management District,,,,,,,,,,
CALIFORNIA,Petaluma City Elementary,0630230,Petaluma,,,17,Operating,1,2021 Q2,2022 Q1,2022 Q4,2023 Q1,,,,,,No,Grant,Bay Area Air Quality Management District,,,,,,,,,,
CALIFORNIA,Petaluma City Elementary,0630230,Petaluma,,,17,Operating,1,2021 Q2,2022 Q1,2022 Q4,2023 Q1,,,,,,No,Grant,Bay Area Air Quality Management District,,,,,,,,,,
CALIFORNIA,Petaluma City Elementary,0630230,Petaluma,,,17,Operating,1,2021 Q2,2022 Q1,2022 Q4,2023 Q1,,,,,,No,Grant,Bay Area Air Quality Management District,,,,,,,,,,
CALIFORNIA,Petaluma City Elementary,0630230,Petaluma,,,17,Operating,1,2021 Q2,2022 Q1,2022 Q4,2023 Q1,,,,,,No,Grant,Bay Area Air Quality Management District,,,,,,,,,,
CALIFORNIA,Petaluma City Elementary,0630230,Petaluma,,,17,Operating,1,2021 Q2,2022 Q1,2022 Q4,2023 Q1,,,,,,No,Grant,Bay Area Air Quality Management District,,,,,,,,,,
CALIFORNIA,Petaluma City Elementary,0630230,Petaluma,,,17,Operating,1,2021 Q2,2022 Q1,2022 Q4,2023 Q1,,,,,,No,Grant,Bay Area Air Quality Management District,,,,,,,,,,
CALIFORNIA,Petaluma City Elementary,0630230,Petaluma,,,17,Operating,1,2021 Q2,2022 Q1,2022 Q4,2023 Q1,,,,,,No,Grant,Bay Area Air Quality Management District,,,,,,,,,,
CALIFORNIA,Petaluma City Elementary,0630230,Petaluma,,,17,Operating,1,2021 Q2,2022 Q1,2022 Q4,2023 Q1,,,,,,No,Grant,Bay Area Air Quality Management District,,,,,,,,,,
CALIFORNIA,Pierce Joint Unified,0630360,Arbuckle,,,6,Operating,1,2018 Q3,2018 Q4,2020 Q3,2020 Q4,,,,,,No,Rural School Bus Pilot Project,California Air Resources Board (CARB),,,,,,,"$400,000 ",,,"$5,000 "
CALIFORNIA,Pierce Joint Unified,0630360,Arbuckle,,,6,Operating,1,2018 Q3,2018 Q4,2020 Q3,2020 Q4,,,,,,No,Rural School Bus Pilot Project,California Air Resources Board (CARB),,,,,,,"$400,000 ",,,"$5,000 "
CALIFORNIA,Pierce Joint Unified,0630360,Arbuckle,,,6,Operating,2,2019 Q4,2020 Q3,2021 Q4,2022 Q1,,,,,,No,Rural School Bus Pilot Project,California Air Resources Board (CARB),,,,,,,"$400,000 ",,,"$5,000 "
CALIFORNIA,Pierce Joint Unified,0630360,Arbuckle,,,6,Operating,3,2020 Q2,2021 Q1,2022 Q2,2022 Q3,,,,,,No,Rural School Bus Pilot Project,California Air Resources Board (CARB),,,,,,,"$400,000 ",,,"$5,000 "
CALIFORNIA,Pierce Joint Unified,0630360,Arbuckle,,,6,Operating,3,2020 Q3,2021 Q2,2022 Q3,2022 Q4,,,,,,No,Rural School Bus Pilot Project,California Air Resources Board (CARB),,,,,,,"$400,000 ",,,"$5,000 "
CALIFORNIA,Pierce Joint Unified,0630360,Arbuckle,,,6,Operating,3,2020 Q3,2021 Q2,2022 Q3,2022 Q4,,,,,,No,Rural School Bus Pilot Project,California Air Resources Board (CARB),,,,,,,"$400,000 ",,,"$5,000 "
CALIFORNIA,Pioneer Union,0630480,Somerset,,,1,Operating,1,2018 Q3,2018 Q4,2020 Q3,2020 Q4,,,,,,No,Rural School Bus Pilot Project,California Air Resources Board (CARB),,,,,,,"$400,000 ",,,"$5,000 "
CALIFORNIA,Pittsburg Unified,0630600,Pittsburg,,,7,Operating,1,2018 Q1,2018 Q1,2018 Q2,2018 Q3,Lion Electric,,LionC,C,,Yes,Clean Energy and Pollution Reduction Act,PG&E,Low Carbon Fuel Standard,California Air Resources Board (CARB),California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,"$245,000 ",ClipperCreek,,
CALIFORNIA,Pittsburg Unified,0630600,Pittsburg,,,7,Operating,1,2018 Q1,2018 Q1,2018 Q2,2018 Q3,Lion Electric,,LionC,C,,Yes,Clean Energy and Pollution Reduction Act,PG&E,Low Carbon Fuel Standard,California Air Resources Board (CARB),California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,"$245,000 ",ClipperCreek,,
CALIFORNIA,Pittsburg Unified,0630600,Pittsburg,,,7,Operating,2,2019 Q3,2019 Q3,2019 Q4,2020 Q1,Blue Bird,Adomani,All American RE,D,A-Z Bus Sales,Yes,Clean Energy and Pollution Reduction Act,PG&E,Low Carbon Fuel Standard,California Air Resources Board (CARB),California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,"$385,010",ClipperCreek,,
CALIFORNIA,Pittsburg Unified,0630600,Pittsburg,,,7,Operating,2,2019 Q3,2019 Q3,2020 Q1,2020 Q2,Blue Bird,,All American RE,D,A-Z Bus Sales,Yes,Clean Energy and Pollution Reduction Act,PG&E,Low Carbon Fuel Standard,California Air Resources Board (CARB),California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,"$385,010",ClipperCreek,,
CALIFORNIA,Pittsburg Unified,0630600,Pittsburg,,,7,Operating,3,2020 Q3,2021 Q2,2022 Q2,2022 Q2,Micro Bird,,G5,A,A-Z Bus Sales,No,California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),District budget,,,,,,"$293,197",,,
CALIFORNIA,Pittsburg Unified,0630600,Pittsburg,,,7,Operating,3,2020 Q3,2021 Q2,2022 Q2,2022 Q2,Micro Bird,,G5,A,A-Z Bus Sales,No,California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),District budget,,,,,,"$293,197",,,
CALIFORNIA,Pittsburg Unified,0630600,Pittsburg,,,7,Operating,3,2020 Q3,2021 Q2,2022 Q2,2022 Q2,Micro Bird,,G5,A,A-Z Bus Sales,No,California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),District budget,,,,,,"$293,197",,,
CALIFORNIA,Placentia-Yorba Linda Unified,0630660,Placentia,,,2,Operating,1,2018 Q4,2019 Q3,2020 Q2,2020 Q3,GreenPower,,Synapse 72,D,Model 1 Commercial Vehicles,No,California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,,,,,"$416,500",,,
CALIFORNIA,Placentia-Yorba Linda Unified,0630660,Placentia,,,2,Operating,1,2018 Q4,2019 Q3,2020 Q2,2020 Q3,GreenPower,,Synapse 72,D,Model 1 Commercial Vehicles,No,California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,,,,,"$416,500",,,
CALIFORNIA,Pleasant Valley,0630990,Camarillo,,,5,Operating,1,2021 Q1,2021 Q2,2021 Q4,2022 Q1,Blue Bird,,All American RE,D,A-Z Bus Sales,No,VW Settlement,California Air Resources Board (CARB),,,,,,,"$400,000",,,
CALIFORNIA,Pleasant Valley,0630990,Camarillo,,,5,Operating,1,2021 Q1,2021 Q2,2021 Q4,2022 Q1,Blue Bird,,All American RE,D,A-Z Bus Sales,No,VW Settlement,California Air Resources Board (CARB),,,,,,,"$400,000",,,
CALIFORNIA,Pleasant Valley,0630990,Camarillo,,,5,Operating,1,2021 Q1,2021 Q2,2021 Q4,2022 Q1,Blue Bird,,All American RE,D,A-Z Bus Sales,No,VW Settlement,California Air Resources Board (CARB),,,,,,,"$400,000",,,
CALIFORNIA,Pleasant Valley,0630990,Camarillo,,,5,Operating,1,2021 Q1,2021 Q2,2021 Q4,2022 Q1,Blue Bird,,All American RE,D,A-Z Bus Sales,No,VW Settlement,California Air Resources Board (CARB),,,,,,,"$400,000",,,
CALIFORNIA,Pleasant Valley,0630990,Camarillo,,,5,Operating,1,2021 Q1,2021 Q2,2022 Q1,2022 Q2,Micro Bird,,G5,A,A-Z Bus Sales,No,VW Settlement,California Air Resources Board (CARB),,,,,,,"$400,000",,,
CALIFORNIA,Pleasant View Elementary,0631050,Porterville,,,2,Operating,1,2019 Q3,2020 Q2,2020 Q4,2021 Q1,,,,D,,No,School Bus Replacement Program,California Energy Commission (CEC),,,,,,,"$272,009",,,"$60,000"
CALIFORNIA,Pleasant View Elementary,0631050,Porterville,,,2,Operating,1,2019 Q3,2020 Q2,2020 Q4,2021 Q1,,,,D,,No,School Bus Replacement Program,California Energy Commission (CEC),,,,,,,"$272,009",,,"$60,000"
CALIFORNIA,Plumas Unified,0631170,Quincy,,,5,Operating,1,2017 Q1,2017 Q2,2018 Q2,2018 Q3,Lion Electric,,LionC,C,,No,Small School Bus Replacement Program,California Energy Commission (CEC),,,,,,,,BTCPower,,
CALIFORNIA,Plumas Unified,0631170,Quincy,,,5,Operating,2,2018 Q1,2018 Q2,2020 Q1,2020 Q2,,,,,,No,Rural School Bus Pilot Project,California Air Resources Board (CARB),,,,,,,"$400,000 ",,,"$5,000 "
CALIFORNIA,Plumas Unified,0631170,Quincy,,,5,Operating,3,2018 Q3,2018 Q4,2020 Q3,2020 Q4,,,,,,No,Rural School Bus Pilot Project,California Air Resources Board (CARB),,,,,,,"$400,000 ",,,"$5,000 "
CALIFORNIA,Plumas Unified,0631170,Quincy,,,5,Operating,3,2018 Q3,2018 Q4,2020 Q3,2020 Q4,,,,,,No,Rural School Bus Pilot Project,California Air Resources Board (CARB),,,,,,,"$400,000 ",,,"$5,000 "
CALIFORNIA,Plumas Unified,0631170,Quincy,,,5,Operating,3,2018 Q3,2018 Q4,2020 Q3,2020 Q4,,,,,,No,Rural School Bus Pilot Project,California Air Resources Board (CARB),,,,,,,"$400,000 ",,,"$5,000 "
CALIFORNIA,Pollock Pines Elementary,0631290,Pollock Pines,,,4,Operating,1,2018 Q3,2018 Q4,2020 Q3,2020 Q4,,,,,,No,Rural School Bus Pilot Project,California Air Resources Board (CARB),,,,,,,"$400,000 ",,,"$5,000 "
CALIFORNIA,Pollock Pines Elementary,0631290,Pollock Pines,,,4,Operating,1,2018 Q3,2018 Q4,2020 Q3,2020 Q4,,,,,,No,Rural School Bus Pilot Project,California Air Resources Board (CARB),,,,,,,"$400,000 ",,,"$5,000 "
CALIFORNIA,Pollock Pines Elementary,0631290,Pollock Pines,,,4,Operating,1,2018 Q3,2018 Q4,2020 Q3,2020 Q4,,,,,,No,Rural School Bus Pilot Project,California Air Resources Board (CARB),,,,,,,"$400,000 ",,,"$5,000 "
CALIFORNIA,Pollock Pines Elementary,0631290,Pollock Pines,,,4,Operating,2,2020 Q3,2021 Q2,2022 Q3,2022 Q4,,,,,,No,Rural School Bus Pilot Project,California Air Resources Board (CARB),,,,,,,"$400,000 ",,,"$5,000 "
CALIFORNIA,Poway Unified,0631530,San Diego,,,28,Operating,1,2020 Q3,2020 Q3,2021 Q1,2021 Q2,Blue Bird,,Vision Electric,C,A-Z Bus Sales,No,VW Settlement,California Air Resources Board (CARB),,,,,,,"$399,988 ",,,
CALIFORNIA,Poway Unified,0631530,San Diego,,,28,Operating,1,2020 Q3,2020 Q3,2021 Q1,2021 Q2,Blue Bird,,Vision Electric,C,A-Z Bus Sales,No,VW Settlement,California Air Resources Board (CARB),,,,,,,"$399,988 ",,,
CALIFORNIA,Poway Unified,0631530,San Diego,,,28,Operating,1,2020 Q3,2020 Q3,2021 Q1,2021 Q2,Blue Bird,,Vision Electric,C,A-Z Bus Sales,No,VW Settlement,California Air Resources Board (CARB),,,,,,,"$399,988 ",,,
CALIFORNIA,Poway Unified,0631530,San Diego,,,28,Operating,1,2020 Q3,2020 Q3,2021 Q1,2021 Q2,Blue Bird,,Vision Electric,C,A-Z Bus Sales,No,VW Settlement,California Air Resources Board (CARB),,,,,,,"$399,988 ",,,
CALIFORNIA,Poway Unified,0631530,San Diego,,,28,Operating,1,2020 Q3,2020 Q3,2021 Q1,2021 Q2,Blue Bird,,Vision Electric,C,A-Z Bus Sales,No,VW Settlement,California Air Resources Board (CARB),,,,,,,"$399,988 ",,,
CALIFORNIA,Poway Unified,0631530,San Diego,,,28,Operating,1,2020 Q3,2020 Q3,2021 Q1,2021 Q2,Blue Bird,,All American RE,D,A-Z Bus Sales,No,VW Settlement,California Air Resources Board (CARB),,,,,,,"$397,526 ",,,
CALIFORNIA,Poway Unified,0631530,San Diego,,,28,Operating,1,2020 Q3,2020 Q3,2021 Q1,2021 Q2,Blue Bird,,All American RE,D,A-Z Bus Sales,No,VW Settlement,California Air Resources Board (CARB),,,,,,,"$399,988 ",,,
CALIFORNIA,Poway Unified,0631530,San Diego,,,28,Operating,1,2020 Q3,2020 Q3,2021 Q1,2021 Q2,Blue Bird,,Vision Electric,C,A-Z Bus Sales,No,VW Settlement,California Air Resources Board (CARB),,,,,,,"$397,526 ",,,
CALIFORNIA,Poway Unified,0631530,San Diego,,,28,Operating,2,2021 Q3,2022 Q2,2022 Q4,2022 Q4,Blue Bird,,All American RE,D,A-Z Bus Sales,No,California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,,,,,"$198,000",,SDG&E's Power Your Drive for Fleets Infrastructure Program,
CALIFORNIA,Poway Unified,0631530,San Diego,,,28,Operating,2,2021 Q3,2022 Q2,2022 Q4,2023 Q2,Blue Bird,,All American RE,D,A-Z Bus Sales,No,California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,,,,,"$198,000",,SDG&E's Power Your Drive for Fleets Infrastructure Program,
CALIFORNIA,Poway Unified,0631530,San Diego,,,28,Operating,2,2021 Q3,2022 Q2,2022 Q4,2023 Q2,Blue Bird,,All American RE,D,A-Z Bus Sales,No,California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,,,,,"$198,000",,SDG&E's Power Your Drive for Fleets Infrastructure Program,
CALIFORNIA,Poway Unified,0631530,San Diego,,,28,Operating,2,2021 Q3,2022 Q2,2022 Q4,2023 Q2,Blue Bird,,All American RE,D,A-Z Bus Sales,No,California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,,,,,"$198,000",,SDG&E's Power Your Drive for Fleets Infrastructure Program,
CALIFORNIA,Poway Unified,0631530,San Diego,,,28,Operating,2,2021 Q3,2022 Q2,2023 Q1,2023 Q2,Blue Bird,,All American RE,D,A-Z Bus Sales,No,California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,,,,,"$198,000",,SDG&E's Power Your Drive for Fleets Infrastructure Program,
CALIFORNIA,Poway Unified,0631530,San Diego,,,28,Operating,2,2021 Q3,2022 Q2,2023 Q1,2023 Q2,Blue Bird,,All American RE,D,A-Z Bus Sales,No,California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,,,,,"$198,000",,SDG&E's Power Your Drive for Fleets Infrastructure Program,
CALIFORNIA,Poway Unified,0631530,San Diego,,,28,Operating,2,2021 Q3,2022 Q2,2023 Q1,2023 Q2,Blue Bird,,All American RE,D,A-Z Bus Sales,No,California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,,,,,"$198,000",,SDG&E's Power Your Drive for Fleets Infrastructure Program,
CALIFORNIA,Poway Unified,0631530,San Diego,,,28,Operating,2,2021 Q3,2022 Q2,2023 Q1,2023 Q2,Blue Bird,,All American RE,D,A-Z Bus Sales,No,California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,,,,,"$198,000",,SDG&E's Power Your Drive for Fleets Infrastructure Program,
CALIFORNIA,Poway Unified,0631530,San Diego,,,28,Operating,2,2021 Q3,2022 Q2,2023 Q1,2023 Q2,Blue Bird,,All American RE,D,A-Z Bus Sales,No,California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,,,,,"$198,000",,SDG&E's Power Your Drive for Fleets Infrastructure Program,
CALIFORNIA,Poway Unified,0631530,San Diego,,,28,Operating,2,2021 Q3,2022 Q2,2023 Q1,2023 Q2,Blue Bird,,All American RE,D,A-Z Bus Sales,No,California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,,,,,"$198,000",,SDG&E's Power Your Drive for Fleets Infrastructure Program,
CALIFORNIA,Poway Unified,0631530,San Diego,,,28,Operating,2,2021 Q3,2022 Q2,2023 Q1,2023 Q2,Blue Bird,,All American RE,D,A-Z Bus Sales,No,California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,,,,,"$198,000",,SDG&E's Power Your Drive for Fleets Infrastructure Program,
CALIFORNIA,Poway Unified,0631530,San Diego,,,28,Operating,2,2021 Q3,2022 Q2,2023 Q1,2023 Q2,Blue Bird,,All American RE,D,A-Z Bus Sales,No,California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,,,,,"$198,000",,SDG&E's Power Your Drive for Fleets Infrastructure Program,
CALIFORNIA,Poway Unified,0631530,San Diego,,,28,Operating,2,2021 Q3,2022 Q2,2023 Q1,2023 Q2,Blue Bird,,All American RE,D,A-Z Bus Sales,No,California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,,,,,"$198,000",,SDG&E's Power Your Drive for Fleets Infrastructure Program,
CALIFORNIA,Poway Unified,0631530,San Diego,,,28,Operating,2,2021 Q3,2022 Q2,2023 Q1,2023 Q2,Blue Bird,,All American RE,D,A-Z Bus Sales,No,California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,,,,,"$198,000",,SDG&E's Power Your Drive for Fleets Infrastructure Program,
CALIFORNIA,Poway Unified,0631530,San Diego,,,28,Operating,2,2021 Q3,2022 Q2,2023 Q1,2023 Q2,Blue Bird,,All American RE,D,A-Z Bus Sales,No,California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,,,,,"$198,000",,SDG&E's Power Your Drive for Fleets Infrastructure Program,
CALIFORNIA,Poway Unified,0631530,San Diego,,,28,Operating,2,2021 Q3,2022 Q2,2023 Q1,2023 Q2,Blue Bird,,All American RE,D,A-Z Bus Sales,No,California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,,,,,"$198,000",,SDG&E's Power Your Drive for Fleets Infrastructure Program,
CALIFORNIA,Poway Unified,0631530,San Diego,,,28,Operating,2,2021 Q3,2022 Q2,2023 Q1,2023 Q2,Blue Bird,,All American RE,D,A-Z Bus Sales,No,California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,,,,,"$198,000",,SDG&E's Power Your Drive for Fleets Infrastructure Program,
CALIFORNIA,Poway Unified,0631530,San Diego,,,28,Operating,2,2021 Q3,2022 Q2,2023 Q2,2023 Q2,Blue Bird,,All American RE,D,A-Z Bus Sales,No,California's Hybrid and Zero-Emission Truck and Bus Voucher Incentive Program (HVIP),California Air Resources Board (CARB),,,,,,,"$198,000",,SDG&E's Power Your Drive for Fleets Infrastructure Program,
